,BusinessNum,ResearchPublicNo,PublicationAgency,ResultTitleKR,Contents,PublicationCountry,ProjectNumber,ProjectTitle,ManagerName
6247,1138600309,TRKO202000000006,티팟스튜디오,VR 콘텐츠 중계서비스 제작의 비용절감을 위한 사용자 전신동작 트래킹 및 실시간 전송기술 개발,표지... 1요약문... 2목차... 31. 연구개발과제의 개요... 4 가. 연구개발 목적... 4 나. 연구개발의 필요성... 4 다. 연구개발 범위... 52. 연구수행내용 및 성과... 6 가. 연구결과... 6 나. 연구개발 추진전략·방법... 8 다. 연구개발 수행과정... 10 라. 연구개발 성과... 223. 목표 달성도 및 관련 분야 기여도...,대한민국,1375026818,VR 콘텐츠 중계서비스 제작의 비용절감을 위한 사용자 전신동작 트래킹 및 실시간 전송기술 개발,박민지
6248,2248106319,,,,,,,,
6249,3108109337,,,,,,,,
6250,4088108255,,,,,,,,
6251,8068606308,,,,,,,,
6252,1228108349,TRKO201500012319,(주)유코리아,헬스케어용 원격진단 보조기기 인터페이스 시스템 개발,표 지 ... 1중소기업 기술개발사업 최종보고서 ... 2제 출 문 ... 3요 약 서 (초 록) ... 4목 차 ... 51. 개발기술의 개요 ... 6 1-1. 대상기술(또는 제품)의 개요 및 개발 필요성 ... 6  1-1-1. 대상기술의 개요 ... 6  1-1-2. 개발 필요성 ... 7 1-2. 기술개발시 예상되는 효과 및 활용방안 ... 9  ...,대한민국,1425066833,헬스케어용 원격진단 보조기기 인터페이스 시스템 개발,이병걸
6253,1228108349,TRKO201800013066,(주)유코리아,헬스케어용 원격진단 보조기기 인터페이스 시스템 개발,표지... 1제 출 문... 2요 약 서 (초 록)... 5목차... 6제 1 장 개발기술의 개요... 7 1. 개발기술의 개요... 7  1-1. 대상기술(또는 제품)의 개요 및 개발 필요성... 7  1-2. 기술개발시 예상되는 효과 및 활용방안... 10 2. 관련기술 현황... 12  2-1. 국내․외 관련기술의 현황... 12제 2 장 세부 개발내...,대한민국,1425061670,헬스케어용 원격진단 보조기기 인터페이스 시스템 개발,이병걸
6254,5048105700,,,,,,,,
6255,6161806424,,,,,,,,
6256,5518100829,,,,,,,,
6257,8308707172,TRKO201800041706,(주)이도산업,직조보강섬유가 결합된 ELASTOMER 수지의 사출 성형을 이루는 탄성기둥과 보강결합부,비공개항목입니다.,대한민국,1425115745,직조보강섬유가 결합된 ELASTOMER수지의 사출성형을 이루는 탄성기둥과 보강결합부,문상엽
6258,5028108291,,,,,,,,
6259,2680108957,,,,,,,,
6260,8898603810,,,,,,,,
6261,6298701383,,,,,,,,
6262,3148603245,,,,,,,,
6263,2068108767,,,,,,,,
6264,4172602062,,,,,,,,
6265,2270401590,,,,,,,,
6266,1058702015,,,,,,,,
6267,1211903793,,,,,,,,
6268,5518109395,,,,,,,,
6269,4028102556,,,,,,,,
6270,2318701032,,,,,,,,
6271,8498605898,,,,,,,,
6272,2151600238,,,,,,,,
6273,6998706440,,,,,,,,
6274,4398706856,,,,,,,,
6275,4221100215,,,,,,,,
6276,3148107599,,,,,,,,
6277,1058600468,,,,,,,,
6278,5088109063,,,,,,,,
6279,1018100845,,,,,,,,
6280,8818606688,,,,,,,,
6281,7188605519,,,,,,,,
6282,2508109993,,,,,,,,
6283,3998100710,,,,,,,,
6284,1088105641,,,,,,,,
6285,1208101164,,,,,,,,
6286,2988100252,,,,,,,,
6287,1048107173,,,,,,,,
6288,1068605640,,,,,,,,
6289,2018105345,,,,,,,,
6290,3198606164,,,,,,,,
6291,3918106145,,,,,,,,
6292,1218108533,,,,,,,,
6293,1308600966,,,,,,,,
6294,6022508119,,,,,,,,
6295,4018103491,,,,,,,,
6296,5158108363,,,,,,,,
6297,7108806559,TRKO202100022512,주식회사 닷밀,숲/공원 문화 예술 향유를 위한 자연 친화적인 미디어 아트 플랫폼 개발,"표지... 11. 연차실적... 2 1. 연구개발의 개요... 2 2. 연구개발 목표... 3 3. 연구개발 결과... 4 4. 연구개발 목표의 달성도 및 자체평가... 8 5. 연구성과(특허, 논문 등 정량성과)... 10 6. 연구 수행에 따른 문제점 및 개선 방향... 10 7. 중요 연구변경 사항... 10 8. 기타 건의 사항... 102. 다음 ...",대한민국,1375027098,숲/공원 문화 예술 향유를 위한 자연 친화적인 미디어 아트 플랫폼 개발,정해운
6298,7108806559,TRKO202000000043,주식회사 닷밀,숲/공원 문화 예술 향유를 위한 자연 친화적 미디어아트 플랫폼 개발,표지... 1요약카드... 21. 연구개발의 개요... 42. 연구개발 목표... 53. 연구개발 결과... 64. 연구개발 목표의 달성도 및 자체평가... 8 가. 평가항목별 달성도... 8 나. 성과목표별 달성도... 9 다. 성과에 대한 자체평가... 95. 연구 성과... 106. 연구 수행에 따른 문제점 및 개선 방향... 127. 중요 연구변경 ...,대한민국,1375026952,숲/공원 문화 예술 향유를 위한 자연 친화적인 미디어 아트 플랫폼 개발,정해운
6299,1308601098,,,,,,,,
6300,4748806056,,,,,,,,
6301,1078602933,,,,,,,,
6302,4698102504,,,,,,,,
6303,2298100229,TRKO201600018232,(주)글로텍,울트라북 LED backlight unit용 220㎛급 적층복합 프리즘 시트 및 렌티큘라시트 개발,표지 ... 1제 출 문 ... 2기술개발사업 최종보고서 초록 ... 3기술개발사업 주요 연구성과 ... 8목차 ... 12제 1 장 서론 ... 13 제 1 절 과제의 개요 ... 13제 2 장 과제 수행의 내용 및 결과(기술개발 내용 및 방법) ... 16 제 1 절 최종 목표 및 평가 방법 ... 16 제 2 절 단계 목표 및 평가 방법 ... 20 ...,대한민국,1415131253,울트라북 LED backlight unit용 220㎛급 적층복합 프리즘시트 및 렌티큘라시트 개발,이기권
6304,2298100229,TRKO201300011949,(주)글로텍,모바일 광마우스용 이미지센서의 몰딩 패키징 개발,비공개항목입니다.,대한민국,1425063829,모바일 광마우스용 이미지센서의 몰딩 패키징 개발,김홍
6305,2298100229,TRKO201800040487,(주)글로텍,LCD/LED용 두께 550μm급 고휘도 확산판과 광학시트 2매(prism & lens sheet) 대체를 위한 일체형 복합시트 개발,표지... 1제 출 문... 2기술개발사업 최종보고서 초록... 3기술개발사업 주요 연구성과... 8목차... 11제 1 장 서론... 12 제1절 과제의 개요... 12제 2 장 과제 수행의 내용 및 결과(기술개발 내용 및 방법)... 15 제1절 최종 목표 및 평가 방법... 15 제2절 단계 목표 및 평가 방법... 19 제3절 연차별 개발 내용 및 ...,대한민국,1415148479,LCD/LED용 두께 550μm급 고휘도 확산판과 광학시트 2매(prism & lens sheet) 대체를 위한 일체형 복합시트 개발,노성우
6306,2298100229,TRKO201600018232,(주)글로텍,울트라북 LED backlight unit용 220㎛급 적층복합 프리즘 시트 및 렌티큘라시트 개발,표지 ... 1제 출 문 ... 2기술개발사업 최종보고서 초록 ... 3기술개발사업 주요 연구성과 ... 8목차 ... 12제 1 장 서론 ... 13 제 1 절 과제의 개요 ... 13제 2 장 과제 수행의 내용 및 결과(기술개발 내용 및 방법) ... 16 제 1 절 최종 목표 및 평가 방법 ... 16 제 2 절 단계 목표 및 평가 방법 ... 20 ...,대한민국,1415131253,울트라북 LED backlight unit용 220㎛급 적층복합 프리즘시트 및 렌티큘라시트 개발,이기권
6307,2298100229,TRKO201500014415,(주)글로텍,PC와 모바일을 활용한 세미나/회의를 위한 멀티캐스트 시스템 개발,표지... 1중소기업 기술개발사업 최종보고서... 2제출문... 3요약서(초록)... 4목차... 5제1장 개발기술의 개요... 6 제1절 대상기술(또는 제품)의 개요 및 개발 필요성... 6  1. 대상기술의 개요... 6  2. 개발 필요성... 9 제2절 기술 개발 시 예상되는 효과 및 활용방안... 15  1. 기술개발 효과... 15제2장 개발목표...,대한민국,1425073760,PC와 모바일을 활용한 세미나/회의를 위한 멀티캐스트 시스템 개발,이석현
6308,6138105415,,,,,,,,
6309,1058700547,,,,,,,,
6310,7912209314,TRKO200800000142,세하(주),"고도산화 및 Fe 슬러지 재이용 기술을 활용한 1,4-다이옥산 등 난분해성 폐수의 최적처리기술 개발",표지...1제출문...2보고서 초록...3요약문...4SUMMARY...6CONTENTS...9목차...14표목차...19그림목차...21제1장 연구개발과제의 개요...26 제1절 연구배경...26 제2절 연구목표...28  1. 최종목표...28  2. 연차별 연구개발 목표 및 내용...28   가. 1차년도 연구개발 목표 및 내용...28   나. 2차...,대한민국,1480002696,"고도산화 및 Fe 슬러지 재이용 기술을 활용한 1,4-다이옥산 등 난분해성 폐수의 최적 처리기술 개발",신동현
6311,1058104776,,,,,,,,
6312,5028108035,,,,,,,,
6313,1328609751,,,,,,,,
6314,3968702283,,,,,,,,
6315,6168102915,,,,,,,,
6316,6188106862,,,,,,,,
6317,2298107120,,,,,,,,
6318,6588605981,,,,,,,,
6319,5258808397,,,,,,,,
6320,1198606962,,,,,,,,
6321,3368804695,,,,,,,,
6322,3838604007,,,,,,,,
6323,6168102646,,,,,,,,
6324,1178101481,,,,,,,,
6325,5038601331,,,,,,,,
6326,2208100824,,,,,,,,
6327,8153503263,,,,,,,,
6328,1468706193,,,,,,,,
6329,5048102716,TRKO201600018243,(주)퓨전소프트,음성 및 제스처 기반의 차량용 HMI 기술 개발,표지 ... 1제 출 문 ... 2기술개발사업 최종보고서 초록 ... 3기술개발사업 주요 연구성과 ... 8목차 ... 11제 1 장 서론 ... 12 제 1 절 과제의 개요 ... 12제 2 장 과제 수행의 내용 및 결과(기술개발 내용 및 방법) ... 14 제 1 절 최종 목표 및 평가 방법 ... 14 제 2 절 단계 목표 및 평가 방법 ... 18 ...,대한민국,1415135616,음성 및 제스처 기반의 차량용 HMI 기술 개발,백상엽
6330,5048102716,TRKO202100022186,(주)퓨전소프트,딥러닝을 활용한 운동 자세 분석 기술 및 인공지능 PT(Personal Training) 시스템 개발,표지... 1제 출 문... 2보고서 요약(초록)... 3연구개발사업 주요 연구 성과... 8목차... 12제 1 장. 서론... 14 제 1 절. 개발기술의 중요성 및 필요성... 14 제 2 절. 국내·국외 관련 기술의 현황... 20 제 3 절. 기술개발 시 예상되는 기술적·경제적 파급 효과... 25제 2 장. 기술개발 내용 및 방법... 26 제 ...,대한민국,1425136916,딥러닝을 활용한 운동 자세 분석 기술 및 인공지능 PT(Personal Training) 시스템 개발,박종윤
6331,1198601984,,,,,,,,
6332,3188107906,TRKO201900012077,두두아이티,사이버 공격에 대비한 가상훈련시스템 개발,비공개항목입니다.,대한민국,1425111086,사이버공격에 대비한 가상훈련 시스쳄 개발,박영선
6333,3188107906,TRKO202000011449,두두아이티,사이버 보안 훈련체계 및 콘텐츠(Cyber Security Training System & Contents) 상용화 개발,비공개항목입니다.,대한민국,1425129379,사이버 보안 훈련체계 및 콘텐츠(Cyber Security Training System & Contents) 상용화 개발,박영선
6334,4618601542,,,,,,,,
6335,3498603031,,,,,,,,
6336,2038102922,,,,,,,,
6337,1448107523,TRKO201900010973,피씨티,세계 시각장애인의 자립적 지식정보 인지 실현을 위한 에듀테인먼트 점자/점자그림 학습 임베디드 시스템 개발,비공개항목입니다.,대한민국,1425115686,세계 시각장애인의 자립적 지식정보 인지 실현을 위한 에듀테인먼트 점자/점자그림 학습 임베디드 시스템 개발,정정일
6338,1448107523,TRKO202000026022,피씨티,세계 시각장애인의 자립적 지식정보 인지 실현을 위한 에듀테인먼트 점자/점자그림 학습 임베디드 시스템 개발,비공개항목입니다.,대한민국,1425124133,세계 시각장애인의 자립적 지식정보 인지 실현을 위한 에듀테인먼트 점자/점자그림 학습 임베디드 시스템 개발,정정일
6339,1448107523,TRKO201900006104,피씨티,전 세계 시각장애인을 대상으로 즉각적인 사물/도서 정보 인지 및 관리를 지원하기 위한 wearable voice-band system 개발,비공개항목입니다.,대한민국,1425106775,전 세계 시각장애인을 대상으로 즉각적인 사물/도서 정보 인지 및 관리를 지원하기 위한 wearable voice-band system 개발,정정일
6340,8698700543,,,,,,,,
6341,2018102971,,,,,,,,
6342,5398605143,,,,,,,,
6343,6478804660,,,,,,,,
6344,2468706840,,,,,,,,
6345,3478808091,,,,,,,,
6346,4158107083,,,,,,,,
6347,7568603561,,,,,,,,
6348,1378107892,,,,,,,,
6349,1248609215,,,,,,,,
6350,1308606853,,,,,,,,
6351,5158108581,,,,,,,,
6352,3128608077,,,,,,,,
6353,2118704713,,,,,,,,
6354,5688800273,,,,,,,,
6355,1348705571,TRKO202000009953,시더,안면 및 동작 인식 기술을 이용한 신기술 융합형 디지털 사이니지,비공개항목입니다.,대한민국,1425131828,안면 및 동작 인식 기술을 이용한 신기술 융합형 디지털 사이니지,정택성
6356,1208603911,,,,,,,,
6357,1308607373,,,,,,,,
6358,4648708837,,,,,,,,
6359,2958109490,TRKO201600004871,(주)이노테크,대형 HAST CHAMBER국산화 개발,표지 ... 1제 출 문 ... 2연구과제 요약 ... 3목차 ... 5Ⅰ. 연구사업 결과 ... 6 1. 연구 목적 ... 6 2. 연구 내용 ... 7 3. 연구 결과 ... 9 4. 결론 및 고찰 ... 41 5. 기대효과 ... 42Ⅱ. 세부사업 결과 ... 43 1. 연구 사업 ... 43끝페이지 ... 43,대한민국,1425086400,대형 HAST Chamber 국산화,장석준
6360,2958109490,TRKO202000026261,(주)이노테크,초소형 싱글보드컴퓨터와 최신 미러링 기술을 활용한 미래형 스마트 전자교탁,비공개항목입니다.,대한민국,1425123116,초소형 싱글보드컴퓨터와 최신 미러링 기술을 활용한 미래형 스마트 전자교탁,오영기
6361,2958109490,TRKO202000026261,(주)이노테크,초소형 싱글보드컴퓨터와 최신 미러링 기술을 활용한 미래형 스마트 전자교탁,비공개항목입니다.,대한민국,1425123116,초소형 싱글보드컴퓨터와 최신 미러링 기술을 활용한 미래형 스마트 전자교탁,오영기
6362,2958109490,TRKO201900010605,(주)이노테크,초소형 싱글보드컴퓨터와 최신 미러링 기술을 활용한 미래형 스마트 전자교탁,비공개항목입니다.,대한민국,1425112840,초소형 싱글보드컴퓨터와 최신 미러링 기술을 활용한 미래형 스마트 전자교탁,오영기
6363,2958109490,TRKO201600004871,(주)이노테크,대형 HAST CHAMBER국산화 개발,표지 ... 1제 출 문 ... 2연구과제 요약 ... 3목차 ... 5Ⅰ. 연구사업 결과 ... 6 1. 연구 목적 ... 6 2. 연구 내용 ... 7 3. 연구 결과 ... 9 4. 결론 및 고찰 ... 41 5. 기대효과 ... 42Ⅱ. 세부사업 결과 ... 43 1. 연구 사업 ... 43끝페이지 ... 43,대한민국,1425086400,대형 HAST Chamber 국산화,장석준
6364,1408708352,,,,,,,,
6365,4268709165,,,,,,,,
6366,5148107627,,,,,,,,
6367,1051807896,TRKO201800010245,성진,마이크로웨이브 플라즈마를 이용한 슬러지 건조 및 악취 저감 장치 개발,비공개항목입니다.,대한민국,1425098129,마이크로웨이브 플라즈마를 이용한 슬러지 건조 및 악취 저감 장치 개발,김은수
