BusinessNum,Job,EmployeeStatus,ReviewDate,TotScore,PromotionScore,WelfareScore,BalanceScore,CultureScore,ExecutiveScore,ReviewTitle,Advantage,Disadvantage,ForExecutive,GrowthYN,RecommendYN
3358100443,IT/인터넷,전직원,21-Aug,20.0,20.0,20.0,100.0,60.0,20.0,"""계약직, 프리랜서 고용에 특화되어 있고, 정규직 고용하고 수습기간 내 자름""","1.사이트가 넓어서 다양한 시스템 경험하기 좋음 2.디자이너, 퍼블리셔가 일하기 좋음 3.내부 계약으로 프리랜서 돌림 4.레퍼런스 많음","1.직원 성과나 업무 파악도 못하고 아무말로 평가함 2.프로그램 개발자는 필요로 하지 않음 3.시스템 엔지니어링, 시스템 프로그래밍, 보안은 뒷전 4.대전에서 이곳 출신이라고 하면 대부분 한마디씩 함.평이 않좋음",직원들은 바보가 아닙니다. 어수룩하게 근거없는 불합리한 평가를 이유로 불이익을 주지 마세요. 이런 부분에 대한 퇴사자들의 평가가 대전 내에서 안좋습니다.,비슷,이 기업을 추천하지 않습니다.
2068105888,IT/인터넷,전직원,20-Dec,40.0,40.0,40.0,60.0,40.0,40.0,"""생소한 프로그램을 사용하기 때문에 신입으로 들어와서는 이직 할 때 도움이 크게 되지 않는다.""","눈치를 보지 않고 연차 사용이 자유롭고, 사생활을 존중해주는 분위기",출장이 많다. 한번 가면 장기로 상주해야한다. 출장 시 식대는 지원해주지만 그게 아니라면 식대는 지원해주지 않는다.,식대나 여러가지 복지 사항을 늘려주셨으면 좋겠습니다.,비슷,이 기업을 추천하지 않습니다.
1558108173,,현직원,21-Jul,100.0,100.0,100.0,100.0,100.0,100.0,"""직원 복지는 정말 좋은 곳. 조직 문화도 좋고 무엇보다 꼰대가 없어요.""","연차 당일 오전에 사용 가능
연 1회 해외 여행 지원 (코로나때문에 이번에는 못했어요 ㅠ)
안마의자, 간식 무제한, 식비 지급
강아지 동반 출근 가능. 사내에 힐링복지견이 있어요
명절 상여금, 명절 전후 중 하루 더 쉴수 있어요. 빨간날은 무조건 다 쉬어요. (당연한거지만)
한달에 한번 이상은 일찍 퇴근하게 해줘요","무조건 인턴 기간이 있어야 해요.
야근은 거의 없는데 3,4달에 한번씩은 하는것 같아요.",여름에 에어컨 온도를 높여줬으면 좋겠어요 ㅠㅠ 너무 추워요,성장,이 기업을 추천 합니다!
1108107835,IT/인터넷,전직원,19-Mar,60.0,60.0,80.0,80.0,60.0,60.0,"""사무적이고 복지 괜찮은 기업. 야근 많이 없이
일하고 싶으면 추천.""",야근이 많이 없음. 복지 괜찮음. 분위기 괜찮음. 알바생도 실무 배우기 좋음.,알바생들을 많이 뽑고 기획쪽 일은 알바생들이 주로 하는 느낌,꾸준히 성장하는 기업이라 특별히 개선됐으면 싶은 점은 없음,성장,이 기업을 추천 합니다!
1058803220,경영/기획/컨설팅,전직원,22-Feb,20.0,20.0,20.0,20.0,20.0,20.0,"""저기요 더이상 못참겠는데 페이스북 허언증 저격글 못봐주겠으니까 제글 똑똑히 보세요""",올라갈려면 장점이 필요하다하니까 장점이라면 간식이네요.............,"잡플래닛 글 다 나로 아니까 걍 대놓고 얘기합니다.
잡플래닛 글 하나 남겼구요. 페이스북엔 마치 1점짜리 글을 내가 가 쓴냥 저격하셨던데 허위사실 그렇게 막 쓰셔도되나요? 주위 안둘러보세요? 다 당신 좋아하는거같죠? 정신 좀 차리세요 그리고 무엇보다 회사와 핏이 안맞아서 2주치 월급을 더줬다?ㅋㅋ 웃음 나오네요. 정말 어이가없어서 ㅋㅋ 첨부터 2주치 급여 줄테니 나가라고했나요? 광고현황 댓글 올렸다가 본인이 쓴 댓글에 자기방어했다고 사장으로 부르셨죠 댓글로? 방애 불러서 그 댓글 지적했는데 제가 왜 불렀는지 이해 안된다고 했다가 그날 오후에 부서장이 불러서 대표가 저랑 안맞는다고 나가라했다고해서 권고사직 처리해주던가 다른직장 구할때까지 있겠다라고했더니 일주일치 급여 더 주겠다고 하지않았나요?그거 가지고 제가 못나간다고 부당해고로 신고할수있는거 아시냐고 했더니 그날 고용노동부에 문의해보신거 제가 모를줄알죠?
결국 협의점 찾은게 2주치 급여였는데 페이스북엔 자기방어 엄청 해놓으셨더라구요?? 그리고 제가 동료들한텐 제 일은 제가 알아서 할테니 ㅇㅇㅇ님은 본인일이나 알아서 하라했다구요?? 어디요? 아무리 캡처본 찾아봐도 없는데?? 아니 페이스북에 글 쓸꺼면 사실만 쓰던가 그리고 제가 나갈때 실업급여를 신청해달라고했다구요?ㅋㅋㅋㅋㅋㅋ고용보험180일이 안되면 신청이 안되는걸 알고 전직장에서 받았던 사람인데 그걸 몰랐을까요?? 권고사직 처리는 해달라고했습니다. 근데 해주셨나요? 정부지원 받는것때문에 권고사직 처리못하고 고용노동부에 문의해서 어떻게 짜를지 궁리했던건 아는데?? 가만히있으니까 제가 가마니로 보이나요? 저 당일 짐싸고 나가라고했던것도 녹취록있고 점심 친한동료들과 못먹게했던거부터 댓글이후 업무배제됐던것들도 다 캡처본있으니까 적당히 하세요.","여기 있었던일들 다녔던 기억까지 모두 없애버리고싶을정도로 안좋은기억인데 왜 자꾸 제저격을 해서 귀에 들어오게하나요? 제가 진짜 다른사람이면 모르겠는데 대표님이 저격하니까 기분이 안좋아요 왜냐구요? 대표님 회사 비우신적도 있고 안좋은 이력까지 있는걸로아는데 절 저격할 자격이 되신다고 생각하시나요? 더이상 저는 얘기안할께요? 아 그리고 에이비테스트 ㅋㅋㅋㅋ 그거 얼마나 똑똑한척을 하고싶으셨으면 나는 진짜 어려운 단어면 몰라 말그대로 에이와 비를 두고 테스트하는걸 몰랐다고 대기업 경력 운운하면서 절 몰상식한 사람으로 몰았더라구요? 정말 전직장에서 사용 안했구요 그런 단어 쓰고싶지도않구요 아그리고 저격글 보니까 잡플래닛 쓰레기 어플이라고 써놓으셨던데 왜 내부직원들 시켜서 쓰레기 어플을 조작하려는걸까요? 이상하네 참 ㅋㅋㅋㅋ 여튼 마지막으로 짤려주셔서 정말 감사하구요.
덕분에 지금 정말 정말 좋은회사 왔습니다^^ 대표님 덕분이구요 더이상 페이스북 저격은 하지말아주세요 저격글은 일단 캡처는 다 해놓긴했는데 더이상 허언글로 저격하신다면 가만히 안있어요 저는 가마니가 아니니까요^^^",,이 기업을 추천하지 않습니다.
3258606419,전직원,대전,,80.0,100.0,60.0,100.0,60.0,80.0,"""소기업이지만 레이더의 고급 기술을 배울 수 있음 레이더""",사업상 을이지만 직원들은 갑의 횡포를 겪지 않음 출퇴근시간에 여유가 있음(칼출근/칼퇴근 가능) 업무에 필요한 자재들은 아낌없이 지원해주심 개발 기간을 충분하게 셋팅하여 프로젝트 막바지 스트레스가 거의 없음,조용한 사람들만 남아서 그런지 분위기가 많이 조용함 회식도 별로 없고 직원들간의 유대관계가 별로 없음 모든 프로젝트를 직속상사 없이 사장님과 직접 면담 사장님과의 세대차이가 있어서 약간 부담스러울 수 있음,활기차고 화기애애한 분위기를 만들 수 있도록 지원해주셨으면 합니다,비슷,이 기업을 추천 합니다!
1448103166,전직원,서울,,20.0,20.0,20.0,20.0,20.0,20.0,"""즉흥적인 도전, 오늘 주어진 업무는 내일까지 꼭 해결하는 것을 좋아하시는 분에게 강력히 추천드립니다.""",1. 공기가 좋다 2. 사람이 없어서 사무실이 넓다 3. 새로 영입되는 사람이 많아서 새로운 사람을 사귀는 것에 적합하다 4. 주말농장은 그만! 주말가족을 만들 수 있다 5. 밤을 새며 회사 카드로 야식을 먹을 수 있다 6. 새벽에 회사 카드로 택시를 탈 수 있다 7. 식사 중 대표님의 흡연하는 모습에 흡연자도 금연을 실천할 수 있다 8. 식비 10만원 지급,"1. everyday, always 즉흥적인 업무가 많다 2. 밤을 새우며 일하는 것을 당연하게 여긴다 (보상은 없다) 3. 주말에 일하는 것을 당연하게 여긴다 (보상은 없다) 4. 새로운 사람을 사궜더니 새로운 사람이 사라졌다 5. 식사 중 대표님이 흡연을 한다 6. 회의 중 대표님이 흡연을 한다 7. 그냥 계속 흡연을 한다","직원의 건강(대표님 흡연), 업무에 대한 합리적인 보상 및 복지체계를 갖춰야 할 것 같습니다",,
1318108329,,전직원,15-Aug,20.0,100.0,20.0,40.0,60.0,20.0,"""여러가지를 한 번에 담당하기때문에 1년정도 근무해보기는 괜찮음. 커리어 욕심없고 안정적으로 하려면 계속 근무 추천""",1인 부서로 활동하기 때문에 다른 부서와 크게 얼굴 붉힐일은 없음.,"급여가 너무 적고 상대적으로 업무가 너무 많음. 해외영업은 영업 뿐만 아니라 국내지원, 국내외 제품 출하, 경리, 해외지사직원 급여관리 등 영어가 나오는 모든 업무와 기타 등등 시키는 일은 다해야 한다고 보면 됨. 사장님도 해외에는 크게 기대가 없는 눈치라 해외전시회 등 참여를 안함. 한다고 해도 사장님이 영어를 못하시기때문에 혼자 다 맡아서 해야할 가능성이 큼. 전문지식없이 시작하면 납품업체에서 덤탱이 씌우려고 하지만 OJT를 기대하면 안됨.",업무 분담이 잘 되어 직원이 담당하는 업무에서 성과를 낼 수 있는 환경을 조성해주시는게 급선무인 것 같네요,,이 기업을 추천하지 않습니다.
3148105785,현직원,서울,,40.0,40.0,60.0,40.0,40.0,100.0,"""회사 규모에 비해 사업 규모가 괜찮고, 분위기가 좋음 경영진도 보수적이지 않으려고 노력하고, 관계에 신경씀""","식비가 나오는데 회사에서 밥을 보통사줌 다루는 솔루션이 다양한편이라, 초기에 배울게 많음 연간 자기개발비용으로 운동비등을 지원함  능력이되고 가족이되서 롱런하겠다의 영역에 들면 대우가 괜찮음","지 사람이다 급의 연차가 아니면 개 막굴림 필요 이상으로 심리적소모시키는데, 어메이징함  모든 국가지원정책은 지원불가라고 생각하면됨.  능력있는 경력직은 갈만하나 신입을 키우는 여건은 안됨","끼리끼리 해먹는게 되서, 그 외의 인원은 찬밥이라는 느낌",비슷,이 기업을 추천하지 않습니다.
1588503056,영업/제휴,전직원,19-Aug,60.0,40.0,20.0,40.0,20.0,20.0,"""열정이 있다면 플라스틱 밸브, 배관에 대해 자세히 배우고 알아갈 수 있음""",중소기업치곤 그나마 조금의 체계가 잡혀있음. 서류 작성하는 일이 잦아 서류작성에 대해 많은것을 배울 수 있음,근무시간이 길고 본사와 공장이 멀어서 소통이 힘듦. 오너의 고집이 쎄고 불통이라 항상 긴장하고 근무해야함,귀를 열고 직원들의 소리를 들어보며 함께 성장하는 회사가 되길 바랍니다.,비슷,이 기업을 추천하지 않습니다.
2648101118,서비스/고객지원,전직원,21-Apr,40.0,60.0,40.0,80.0,40.0,40.0,"""가족회사이구요 교통 불편합니다. 주변에 회사가 많지 않아서 덩그러니 있는 느낌. 발전하려고는 노력하는 회사.""",화장품 내에서도 특정 분류의 아이템을 초반에 잡아서 인지도는 괜찮은 것 같아요.,윗분들과 신입 사이에서 중간단계 분들의 역할이 회사분위기를 만드는데 큰 역할을 할 것 같은데 그게 좀 부족한 것 같아요. 그래서 업무단계도 주먹구구식인데 팀원간에 정도 안들어서 퇴사율에 영향을 미치지 않나 싶네요.,장기근속자분들과만 소통하지 마시고 그외 사람들에게 인간적인 소통을 해주세요. 구렁이 담넘어가듯 피상적인 소통 말구요... 신입들이 기댈 곳이 없어요.,,
1248607141,IT/인터넷,전직원,21-Apr,40.0,20.0,20.0,60.0,80.0,20.0,"""연봉계약이지만 불법계약인1/13... 무선 사업부와 유선 사업부의 차이가 심함""",연차눈치없음 사람들은 좋고 서로 일잘함 일의 강도는 일정 직원들만 강함,연봉 1/13 주말 근무 노수당 야근 잦음 노수당 무선사업부 대우가 안좋음,무선사업부의 그분이 여우같음 좀 변하셨음 좋게씀 직원들 굴리기만하고 혜택도 없음,비슷,이 기업을 추천하지 않습니다.
1058600133,금융/재무,전직원,22-Apr,40.0,60.0,60.0,20.0,20.0,20.0,"""일한만큼 받는다 야근주말출근 부족한 스펙으로 많이 벌고 싶다 오시길""",익숙해지면 일은 괜찮음 다른 법인보다 기본급 많이 줌,사내정치질 심함 일도 힘든데 서로 으샤으샤 하지는 못할 망정 상처받고 퇴사,"신입때 버티기 너무 힘듬 가까스로 버텼는데 진짜 그때 떠났어야 했다
오래 못버티냐고 하지말고 왜 나가는지 생각해보길",비슷,이 기업을 추천하지 않습니다.
3778601243,,전직원,21-Oct,20.0,60.0,60.0,40.0,20.0,20.0,"""스타트업의 단점은 다 가지고 있는 회사. 맨파워의 중요성을 모름.
어떻게 굴러가나 싶을 정도로 소수의 직원으로 운영이 되고 있음.""","직원들과의 유대. 수평적인 사무실 분위기. 회사 분위기는 전반적으로 산뜻하고 깔끔함.
젊은 직원들.","단순 보고를 위한 문서작업. 야근 시 택시비 지원이나 야근 식대 지급이 복지로 있으나, 눈치줘서 제대로 쓸수도 없음. 수직적, 강압적인 회사 분위기.
직원들에게 스트레스 줄만큼 줘놓고서 가끔씩 간식이나 선물 등을 줌.
직원들에게 요구하는 게 장기적으로는 틀린 말은 아니지만 현재 회사 상황 등으로 봤을 때 허황된 계획과 목표를 세우고 직원들에게 요구함. 꼭 직원들이 다 나가고 신규 직원 들어오면 잠깐 괜찮은 회사인 척 함. 직원 수는 다른 구직 사이트에서는 10명으로 되어있는데
기가 찬다. 전해듣기로는 더 많이 나갔다고 들었음.
임원진이 사원 수보다 많다. (임원진에 관한 정보는 회사 홈페이지에서 확인할 수 있음)
그만큼 인력이 없고 개개인에게 요구되는 책임의 강도는 높다.
면접에서 얘기하는 직원이나 복지에 관한 부분은 믿지 말기를.","새로운 업무가 있으면 제발 쫓기듯이 데드라인 잡지 않았으면.
꼭 날짜를 긴박하게 잡지 않아도 되는데 급하게 데드라인을 잡음.",,이 기업을 추천하지 않습니다.
